"","Country","Area","Waterbody.Type","Date","Ammonia..mg.l.","Biochemical.Oxygen.Demand..mg.l.","Dissolved.Oxygen..mg.l.","Orthophosphate..mg.l.","pH..ph.units.","Temperature..cel.","Nitrogen..mg.l.","Nitrate..mg.l.","CCME_Values","CCME_WQI"
"10369","Ireland","Sligo Bay _ Drowse, Easky","Lake",2018-02-16,0.038,1.4,11.6841033830144,0.025,6.5,10.6,1.422,1.3,100,"Excellent"
"10370","Ireland","Sligo Bay _ Drowse, Easky","Lake",2019-02-26,0.038,1.4,11.6841033830144,0.025,6.3,9.4,1.422,1.3,100,"Excellent"
"10371","Ireland","Sligo Bay _ Drowse, Easky","Lake",2019-02-20,0.038,1.4,5.049,0.025,6.1,9.9,1.422,1.3,100,"Excellent"
"10372","Ireland","Sligo Bay _ Drowse, Easky","Lake",2019-02-18,0.038,1.4,5.1075,0.025,7.1,13.5,1.422,1.3,100,"Excellent"
"10373","Ireland","Sligo Bay _ Drowse, Easky","Lake",2019-02-22,0.038,1.4,4.932,0.025,6.6,16.9,1.422,1.3,100,"Excellent"
"10374","Ireland","Sligo Bay _ Drowse, Easky","Lake",2019-02-23,0.038,1.4,4.716,0.025,6.6,13.8,1.422,1.3,100,"Excellent"
"10375","Ireland","Sligo Bay _ Drowse, Easky","Lake",2019-02-19,0.038,1.4,11.6841033830144,0.025,7,6.2,1.422,1.3,100,"Excellent"
"10376","Ireland","Sligo Bay _ Drowse, Easky","Lake",2020-02-22,0.038,1.4,5.0985,0.025,7.2,7.1,1.422,1.3,100,"Excellent"
"10377","Ireland","Sligo Bay _ Drowse, Easky","Lake",2020-02-19,0.038,1.4,5.0625,0.025,6.3,4.8,1.422,1.3,100,"Excellent"
"10378","Ireland","Sligo Bay _ Drowse, Easky","Lake",2020-02-06,0.038,1.4,5.067,0.025,6,8.2,1.422,1.3,100,"Excellent"
"10379","Ireland","Sligo Bay _ Drowse, Easky","Lake",2020-02-21,0.038,1.4,11.6841033830144,0.025,6.7,13.7,1.422,1.3,100,"Excellent"
"10380","Ireland","Sligo Bay _ Drowse, Easky","Lake",2020-02-17,0.038,1.4,11.6841033830144,0.025,7.4,17.1,1.422,1.3,100,"Excellent"
"10381","Ireland","Sligo Bay _ Drowse, Easky","Lake",2020-02-22,0.038,1.4,5.022,0.025,6.9,17.1,1.422,1.3,100,"Excellent"
"10382","Ireland","Sligo Bay _ Drowse, Easky","Lake",2020-02-17,0.038,1.4,4.653,0.025,7.2,19.9,1.422,1.3,100,"Excellent"
"10383","Ireland","Sligo Bay _ Drowse, Easky","Lake",2020-02-23,0.038,1.4,11.6841033830144,0.025,7,14.6,1.422,1.3,100,"Excellent"
"10384","Ireland","Sligo Bay _ Drowse, Easky","Lake",2020-02-15,0.038,1.4,4.9455,0.025,6.5,10.4,1.422,1.3,100,"Excellent"
"10385","Ireland","Sligo Bay _ Drowse, Easky","Lake",2020-02-11,0.038,1.4,4.9815,0.025,7.7,10.6,1.422,1.3,100,"Excellent"
"10386","Ireland","Sligo Bay _ Drowse, Easky","Lake",2020-02-09,0.038,1.4,11.6841033830144,0.025,6.7,4.9,1.422,1.3,100,"Excellent"
"10387","Ireland","Sligo Bay _ Drowse, Easky","Lake",2021-02-25,0.038,1.4,5.04,0.025,6.8,7,1.422,1.3,100,"Excellent"
"10388","Ireland","Sligo Bay _ Drowse, Easky","Lake",2021-02-25,0.038,1.4,4.8285,0.025,7,8.6,1.422,1.3,100,"Excellent"
"10389","Ireland","Sligo Bay _ Drowse, Easky","Lake",2021-02-27,0.038,1.4,11.6841033830144,0.025,7.4,11.2,1.422,1.3,100,"Excellent"
"10390","Ireland","Sligo Bay _ Drowse, Easky","Lake",2021-02-28,0.038,1.4,4.2435,0.025,8.1,17.2,1.422,1.3,100,"Excellent"
"10391","Ireland","Sligo Bay _ Drowse, Easky","Lake",2021-02-25,0.038,1.4,11.6841033830144,0.025,7.3,19.7,1.422,1.3,100,"Excellent"
"10392","Ireland","Sligo Bay _ Drowse, Easky","Lake",2021-02-18,0.038,1.4,5.0175,0.025,7.2,11.8,1.422,1.3,100,"Excellent"
"10393","Ireland","Sligo Bay _ Drowse, Easky","Lake",2022-02-22,0.038,1.4,11.6841033830144,0.025,7.8,6.7,1.422,1.3,100,"Excellent"
"10394","Ireland","Sligo Bay _ Drowse, Easky","Lake",2022-02-03,0.038,1.4,5.229,0.025,6.6,8.5,1.422,1.3,100,"Excellent"
"10395","Ireland","Sligo Bay _ Drowse, Easky","Lake",2022-02-05,0.038,1.4,4.8285,0.025,7.6,8.1,1.422,1.3,100,"Excellent"
"10396","Ireland","Sligo Bay _ Drowse, Easky","Lake",2022-02-28,0.038,1.4,11.6841033830144,0.025,7.8,15.8,1.422,1.3,100,"Excellent"
"10397","Ireland","Sligo Bay _ Drowse, Easky","Lake",2022-02-03,0.038,1.4,11.6841033830144,0.025,7.5,7.7,0.73,0.73,100,"Excellent"
"10398","Ireland","Sligo Bay _ Drowse, Easky","Lake",2023-02-18,0.033,1.4,4.8465,0.025,7.9,4.9,1.422,1.3,100,"Excellent"
"10399","Ireland","Sligo Bay _ Drowse, Easky","Lake",2023-02-15,0.038,1.4,4.887,0.025,8,7.4,1.422,1.3,100,"Excellent"
"10400","Ireland","Sligo Bay _ Drowse, Easky","Lake",2023-02-14,0.038,1.4,11.6841033830144,0.025,7.9,4.2,1.422,1.3,100,"Excellent"
"10401","Ireland","Sligo Bay _ Drowse, Easky","Lake",2023-02-19,0.038,1.4,5.139,0.025,8,11.8,1.422,1.3,100,"Excellent"
"10402","Ireland","Sligo Bay _ Drowse, Easky","Lake",2023-02-18,0.038,1.4,11.6841033830144,0.025,7.3,14.9,1.422,1.3,100,"Excellent"
"10403","Ireland","Sligo Bay _ Drowse, Easky","Lake",2023-02-28,0.038,1.4,11.6841033830144,0.025,8.2,17.7,1.422,1.3,100,"Excellent"
"10404","Ireland","Sligo Bay _ Drowse, Easky","Lake",2023-02-04,0.038,1.4,11.6841033830144,0.025,8.3,19.2,1.422,1.3,100,"Excellent"
"10405","Ireland","Sligo Bay _ Drowse, Easky","Lake",2023-02-10,0.038,1.4,11.6841033830144,0.025,7.1,18.8,1.422,1.3,100,"Excellent"
"10406","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2007-02-22,0.038,1.4,4.5954999999,0.025,7.911111111,16.12222222,0.477777778,1.3,100,"Excellent"
"10407","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2007-02-20,0.038,1.4,11.6841033830144,0.025,7.8,15.3,0.325,1.3,100,"Excellent"
"10408","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2007-02-21,0.038,1.4,11.6841033830144,0.025,7.771428571,15.47142857,0.324285714,1.3,100,"Excellent"
"10409","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2007-02-08,0.038,1.4,11.6841033830144,0.025,7.988888889,14.12222222,0.4,1.3,100,"Excellent"
"10410","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2007-02-12,0.038,1.4,4.6569999996,0.025,8.077777778,10.82222222,0.4,1.3,100,"Excellent"
"10411","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2008-02-16,0.038,1.4,4.977,0.025,7.9,5.611111111,0.422222222,1.3,100,"Excellent"
"10412","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2008-02-04,0.038,1.4,5.1004999998,0.025,7.744444444,5.5,0.566666667,1.3,100,"Excellent"
"10413","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2008-02-08,0.038,1.4,4.9725,0.025,7.8,11.15,1.422,1.3,100,"Excellent"
"10414","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2008-02-11,0.038,1.4,5.0895,0.025,7.977777778,6.288888889,0.5,1.3,100,"Excellent"
"10415","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2008-02-15,0.038,1.4,11.6841033830144,0.025,8.044444444,7.977777778,0.422222222,1.3,100,"Excellent"
"10416","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2008-02-13,0.038,1.4,11.6841033830144,0.025,8.033333333,16.2,0.4,1.3,100,"Excellent"
"10417","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2008-02-16,0.038,1.4,5.1820000002,0.025,8.155555556,16.67777778,1.422,1.3,100,"Excellent"
"10418","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2008-02-21,0.038,1.4,4.8840000003,0.025,8.144444444,15.93333333,1.422,1.3,100,"Excellent"
"10419","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2008-02-12,0.038,1.4,4.7635000002,0.025,8.044444444,16.7,1.422,1.3,100,"Excellent"
"10420","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2008-02-09,0.038,1.4,11.6841033830144,0.025,7.766666667,15.37777778,1.422,1.3,100,"Excellent"
"10421","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2008-02-15,0.038,1.4,11.6841033830144,0.025,7.633333333,12.16666667,0.4,1.3,100,"Excellent"
"10422","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2008-02-12,0.038,1.4,11.6841033830144,0.025,7.877777778,8.177777778,1.422,1.3,100,"Excellent"
"10423","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2008-02-03,0.038,1.4,4.6250000001,0.025,7.877777778,6.666666667,0.4,1.3,100,"Excellent"
"10424","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2009-02-12,0.038,1.4,11.6841033830144,0.025,7.911111111,4.477777778,0.4,1.3,100,"Excellent"
"10425","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2009-02-02,0.06,1.4,5.2045000002,0.025,7.944444444,8.344444444,1.422,1.3,100,"Excellent"
"10426","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2009-02-03,0.038,1.4,5.4005000004,0.025,8.177777778,20.02222222,1.422,1.3,100,"Excellent"
"10427","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2009-02-15,0.038,1.4,11.6841033830144,0.025,7.977777778,18.1,0.6,1.3,100,"Excellent"
"10428","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2009-02-27,0.04,1.4,4.7950000002,0.025,7.922222222,15.91111111,0.4,1.3,100,"Excellent"
"10429","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2009-02-24,0.015,1.4,11.6841033830144,0.025,7.288888889,14.33333333,0.161111111,1.3,100,"Excellent"
"10430","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2009-02-19,0.038,1.4,11.6841033830144,0.025,7.922222222,12.98888889,1.422,1.3,100,"Excellent"
"10431","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2009-02-03,0.053,1.4,11.6841033830144,0.025,7.744444444,7.411111111,0.26,1.3,100,"Excellent"
"10432","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2010-02-02,0.05,1.4,4.3395000003,0.025,7.844444444,4.888888889,1.422,1.3,100,"Excellent"
"10433","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2010-02-28,0.038,1.4,4.8985000002,0.025,7.988888889,11.26666667,1.422,1.3,100,"Excellent"
"10434","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2010-02-10,0.03,1.4,5.3150000004,0.025,8.266666667,17.75555556,1.422,1.3,100,"Excellent"
"10435","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2010-02-22,0.038,1.4,11.6841033830144,0.025,8.088888889,17.11111111,1.422,1.3,100,"Excellent"
"10436","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2010-02-12,0.038,1.4,11.6841033830144,0.025,8.055555556,16.5,1.422,1.3,100,"Excellent"
"10437","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2010-02-09,0.038,1.4,4.7230000002,0.025,8.055555556,16.66666667,1.422,1.3,100,"Excellent"
"10438","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2010-02-21,0.038,1.4,4.7999999997,0.025,7.966666667,12.24444444,1.422,1.3,100,"Excellent"
"10439","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2010-02-15,0.038,1.4,4.6829999997,0.025,7.888888889,3.733333333,0.4,1.3,100,"Excellent"
"10440","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2011-02-19,0.038,1.4,11.6841033830144,0.025,7.966666667,3.777777778,0.4,1.3,100,"Excellent"
"10441","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2011-02-09,0.038,1.4,11.6841033830144,0.025,7.933333333,5.1,0.4,1.3,100,"Excellent"
"10442","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2011-02-08,0.03,1.4,11.6841033830144,0.025,7.866666667,6.177777778,0.433333333,1.3,100,"Excellent"
"10443","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2011-02-13,0.038,1.4,5.0290000002,0.025,8,9.566666667,1.422,1.3,100,"Excellent"
"10444","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2011-02-18,0.038,1.4,4.8695000004,0.025,8.1,12.43333333,1.422,1.3,100,"Excellent"
"10445","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2011-02-09,0.038,1.4,4.9185,0.025,8.066666667,12.82222222,0.5,1.3,100,"Excellent"
"10446","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2011-02-20,0.038,1.4,4.7040000003,0.025,8.044444444,15.93333333,1.422,1.3,100,"Excellent"
"10447","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2011-02-03,0.038,1.4,11.6841033830144,0.025,8.155555556,17.57777778,1.422,1.3,100,"Excellent"
"10448","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2011-02-14,0.038,1.4,4.6289999997,0.025,8.011111111,14.53333333,1.422,1.3,100,"Excellent"
"10449","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2011-02-25,0.038,1.4,4.5645000003,0.025,7.922222222,11.91111111,1.422,1.3,100,"Excellent"
"10450","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2011-02-08,0.038,1.4,4.5250000002,0.025,7.866666667,10.92222222,1.422,1.3,100,"Excellent"
"10451","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2011-02-07,0.038,1.4,4.797,0.025,7.9,7.144444444,0.55,1.3,100,"Excellent"
"10452","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2012-02-22,0.038,1.4,11.6841033830144,0.025,7.822222222,7.222222222,1.422,1.3,100,"Excellent"
"10453","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2012-02-25,0.038,1.4,5.1564999996,0.025,8.311111111,10.26666667,1.422,1.3,100,"Excellent"
"10454","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2012-02-13,0.038,1.4,4.8265000002,0.025,8.066666667,14.98888889,1.422,1.3,100,"Excellent"
"10455","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2012-02-18,0.038,1.4,11.6841033830144,0.025,8.022222222,15.71111111,1.422,1.3,100,"Excellent"
"10456","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2012-02-22,0.045,1.4,5.0079999996,0.025,7.855555556,17.4,0.5,1.3,100,"Excellent"
"10457","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2012-02-05,0.038,1.4,4.9114999998,0.025,7.9,16.68888889,0.4,1.3,100,"Excellent"
"10458","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2012-02-03,0.038,1.4,4.6064999997,0.025,7.733333333,13.14444444,1.422,1.3,100,"Excellent"
"10459","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2012-02-05,0.038,1.4,5.3225000001,0.012666667,7.8,6.911111111,1.2,1.3,100,"Excellent"
"10460","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2013-02-05,0.038,1.4,4.8785000004,0.015,7.877777778,5.133333333,0.5,1.3,100,"Excellent"
"10461","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2013-02-04,0.038,1.4,5.0820000003,0.025,8.044444444,4.866666667,1.422,1.3,100,"Excellent"
"10462","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2013-02-19,0.04,1.4,5.4970000002,0.025,8.244444444,16.6,0.55,1.3,100,"Excellent"
"10463","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2013-02-03,0.03,1.4,11.6841033830144,0.025,7.944444444,14.95555556,1.422,1.3,100,"Excellent"
"10464","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2013-02-14,0.035,1.4,11.6841033830144,0.025,7.944444444,17.51111111,1.422,1.3,100,"Excellent"
"10465","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2013-02-17,0.038,1.4,11.6841033830144,0.0195,7.822222222,13.03333333,1.422,1.3,100,"Excellent"
"10466","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2013-02-09,0.07,1.4,4.8750000003,0.017,8.133333333,13.31111111,0.5,1.3,100,"Excellent"
"10467","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2013-02-10,0.038,1.4,11.6841033830144,0.025,8.077777778,9.188888889,0.4175,1.3,100,"Excellent"
"10468","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2014-02-14,0.038,1.4,4.8040000002,0.01,7.966666667,4.377777778,0.331111111,1.3,100,"Excellent"
"10469","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2014-02-11,0.038,1.4,4.6915000002,0.025,7.9,5.688888889,0.346666667,1.3,100,"Excellent"
"10470","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2014-02-11,0.038,1.4,4.9809999996,0.025,7.877777778,7.411111111,0.248888889,1.3,100,"Excellent"
"10471","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2014-02-15,0.038,1.4,5.0814999999,0.025,7.977777778,9.5,0.291111111,1.3,100,"Excellent"
"10472","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2014-02-07,0.038,1.4,5.0834999997,0.025,8.122222222,11.48888889,0.263333333,1.3,100,"Excellent"
"10473","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2014-02-04,0.038,1.4,4.8940000002,0.025,8,14.86666667,0.21125,1.3,100,"Excellent"
"10474","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2014-02-07,0.038,1.4,4.7870000001,0.025,8.077777778,18.25555556,0.21,1.3,100,"Excellent"
"10475","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2014-02-23,0.038,1.4,4.8054999996,0.025,8.055555556,16.05555556,0.212857143,1.3,100,"Excellent"
"10476","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2014-02-02,0.038,1.4,11.6841033830144,0.025,7.977777778,14.85555556,0.262222222,1.3,100,"Excellent"
"10477","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2014-02-11,0.021,1.4,4.5160000002,0.025,7.933333333,11.87777778,0.213333333,1.3,100,"Excellent"
"10478","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2014-02-09,0.038,1.4,4.8699999999,0.025,7.933333333,6.977777778,0.297777778,1.3,100,"Excellent"
"10479","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2015-02-11,0.038,1.4,11.6841033830144,0.012222222,7.844444444,4.688888889,0.381111111,1.3,100,"Excellent"
"10480","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2015-02-16,0.037,1.4,4.9044999996,0.025,8,10.62222222,0.2975,1.3,100,"Excellent"
"10481","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2015-02-10,0.038,1.4,11.6841033830144,0.025,8.077777778,14.62222222,0.252222222,1.3,100,"Excellent"
"10482","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2015-02-01,0.0305,1.4,5.2254999999,0.025,8.133333333,17.36666667,0.248888889,1.3,100,"Excellent"
"10483","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2015-02-13,0.038,1.4,4.8969999999,0.025,7.9,12.64444444,0.246666667,1.3,100,"Excellent"
"10484","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2015-02-10,0.038,1.4,4.6950000003,0.011222222,7.944444444,15.24444444,0.251111111,1.3,100,"Excellent"
"10485","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2015-02-15,0.038,1.4,4.5524999997,0.025,7.788888889,13.23333333,1.422,1.3,100,"Excellent"
"10486","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2015-02-09,0.021,1.4,11.6841033830144,0.032333333,7.577777778,8.4,0.362857143,1.3,100,"Excellent"
"10487","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2016-02-03,0.038,1.4,5.0634999999,0.018,7.777777778,6.188888889,0.3275,0.3275,100,"Excellent"
"10488","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2016-02-13,0.038,1.4,4.8519999999,0.013111111,7.788888889,7.933333333,0.27,0.27,100,"Excellent"
"10489","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2016-02-12,0.038,1.4,5.1595000002,0.01175,7.9,9.511111111,0.284444444,0.284444444,100,"Excellent"
"10490","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2016-02-13,0.038,1.4,11.6841033830144,0.025,7.9,15.78888889,1.422,1.3,100,"Excellent"
"10491","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2016-02-26,0.038,1.4,11.6841033830144,0.012555556,8,14.84444444,0.233333333,0.233333333,100,"Excellent"
"10492","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2016-02-20,0.038,1.4,11.6841033830144,0.010888889,7.977777778,12.6,0.263333333,0.263333333,100,"Excellent"
"10493","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2016-02-07,0.038,1.4,11.6841033830144,0.010444444,7.955555556,7.944444444,0.303333333,0.306666667,100,"Excellent"
"10494","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2017-02-24,0.038,1.4,11.6841033830144,0.011222222,7.922222222,6.211111111,0.336666667,0.336666667,100,"Excellent"
"10495","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2017-02-27,0.038,1.4,11.6841033830144,0.013555556,8.011111111,6.488888889,0.324444444,0.324444444,100,"Excellent"
"10496","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2017-02-27,0.032,1.4,4.9280000004,0.012666667,7.933333333,8.344444444,0.295555556,0.295555556,100,"Excellent"
"10497","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2017-02-20,0.038,1.4,11.6841033830144,0.010777778,8.055555556,10.63333333,0.318888889,0.318888889,100,"Excellent"
"10498","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2017-02-18,0.023,1.4,11.6841033830144,0.025,8.088888889,14.1,0.277777778,0.277777778,100,"Excellent"
"10499","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2017-02-21,0.021,1.4,4.9249999998,0.011,8.122222222,17.34444444,0.252222222,0.25,100,"Excellent"
"10500","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2017-02-27,0.038,1.4,4.7205,0.01,8.111111111,16.87777778,0.311111111,0.311111111,100,"Excellent"
"10501","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2017-02-23,0.038,1.4,4.5829999998,0.01,8.1,16.47777778,0.231111111,0.231111111,100,"Excellent"
"10502","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2017-02-04,0.038,1.4,11.6841033830144,0.025,7.955555556,16.45555556,0.232222222,0.232222222,100,"Excellent"
"10503","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2017-02-10,0.038,1.4,11.6841033830144,0.010444444,7.9,13.1,0.28,0.28,100,"Excellent"
"10504","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2017-02-20,0.038,1.4,11.6841033830144,0.014222222,7.922222222,9.677777778,0.25,0.25,100,"Excellent"
"10505","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2017-02-05,0.038,1.4,11.6841033830144,0.01575,7.855555556,7.944444444,0.39875,0.40125,100,"Excellent"
"10506","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2018-02-22,0.038,1.4,4.8705000003,0.015777778,7.888888889,4.744444444,0.345555556,0.345555556,100,"Excellent"
"10507","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2018-02-19,0.024,1.4,4.9245000003,0.014777778,7.911111111,4.911111111,0.26,0.26,100,"Excellent"
"10508","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2018-02-20,0.038,1.4,11.6841033830144,0.013777778,7.922222222,4.711111111,0.285555556,0.288888889,100,"Excellent"
"10509","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2018-02-19,0.038,1.4,11.6841033830144,0.01125,8.011111111,8.266666667,0.265555556,0.265555556,100,"Excellent"
"10510","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2018-02-21,0.032,1.4,11.6841033830144,0.010666667,8.022222222,13.13333333,0.2275,0.22,100,"Excellent"
"10511","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2018-02-11,0.022,1.4,4.7559999996,0.025,8.122222222,20.02222222,0.223333333,0.235,100,"Excellent"
"10512","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2018-02-28,0.0205,1.4,4.3994999997,0.025,7.933333333,15.94444444,0.272,0.285,100,"Excellent"
"10513","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2018-02-12,0.038,1.4,4.7025,0.010125,7.955555556,9.455555556,0.224444444,0.225555556,100,"Excellent"
"10514","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2019-02-21,0.038,1.4,11.6841033830144,0.01,7.966666667,6.455555556,0.377777778,0.377777778,100,"Excellent"
"10515","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2019-02-25,0.038,1.4,4.6099999998,0.012,7.955555556,7.477777778,0.407777778,0.407777778,100,"Excellent"
"10516","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2019-02-24,0.023,1.4,4.7854999998,0.01,8.088888889,10.22222222,0.323333333,0.321111111,100,"Excellent"
"10517","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2019-02-20,0.02,1.4,11.6841033830144,0.025,8.1,11.58888889,0.332222222,0.331111111,100,"Excellent"
"10518","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2019-02-20,0.038,1.4,4.7244999996,0.025,8,14.18888889,0.303333333,0.301111111,100,"Excellent"
"10519","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2019-02-19,0.021,1.4,4.4389999998,0.01,7.977777778,17.31111111,0.267777778,0.261111111,100,"Excellent"
"10520","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2019-02-23,0.038,1.4,11.6841033830144,0.011625,7.933333333,15.37777778,0.273333333,0.273333333,100,"Excellent"
"10521","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2019-02-18,0.038,1.4,4.8165000003,0.012777778,7.933333333,8.366666667,0.25,0.25,100,"Excellent"
"10522","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2020-02-06,0.033,1.4,4.831875,0.011625,8.0125,6.025,0.3325,0.3325,100,"Excellent"
"10523","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2020-02-19,0.038,1.4,4.7870000001,0.014111111,7.977777778,5.4,0.346666667,0.346666667,100,"Excellent"
"10524","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2020-02-14,0.038,1.4,6.507,0.025,8.6,10.9,1.422,1.3,93.195427249588,"Good"
"10525","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2020-02-21,0.025,1.4,11.6841033830144,0.025,8.088888889,14.31111111,0.246666667,0.245555556,100,"Excellent"
"10526","Ireland","Sligo Bay _ Drowse, Gill SO","Lake",2020-02-17,0.262,1.4,4.8365000001,0.025,7.966666667,15.14444444,0.257777778,0.254444444,100,"Excellent"
